transaction_id,merchant_id,customer_id,amount,payment_method,status,hour,retry_count,checkout_started,checkout_completed,revenue,revenue_lost
TXN039841,M005,C005192,459.43,NETBANKING,captured,22,0,1,1,459.43,0.0
TXN039842,M004,C007586,327.57,UPI,failed,21,0,1,0,0.0,327.57
TXN039843,M001,C001495,678.43,NETBANKING,captured,1,1,1,1,678.43,0.0
TXN039844,M004,C009624,814.48,CARD,captured,20,0,1,1,814.48,0.0
TXN039845,M003,C004537,2615.22,UPI,captured,16,0,1,1,2615.22,0.0
TXN039846,M005,C007538,763.84,UPI,captured,18,1,1,1,763.84,0.0
TXN039847,M004,C007373,3013.05,UPI,captured,15,2,1,1,3013.05,0.0
TXN039848,M003,C001954,3340.85,UPI,captured,6,1,1,1,3340.85,0.0
TXN039849,M003,C006425,1535.46,NETBANKING,captured,19,0,1,1,1535.46,0.0
TXN039850,M003,C009289,933.03,UPI,captured,0,1,1,1,933.03,0.0
TXN039851,M004,C005318,597.69,WALLET,captured,6,1,1,1,597.69,0.0
TXN039852,M002,C003598,663.58,UPI,captured,14,0,0,0,663.58,0.0
TXN039853,M005,C006123,2307.89,UPI,captured,3,0,0,0,2307.89,0.0
TXN039854,M003,C001127,2606.63,CARD,captured,2,0,1,1,2606.63,0.0
TXN039855,M004,C001060,1022.01,UPI,captured,14,0,0,0,1022.01,0.0
TXN039856,M001,C001227,1524.87,UPI,captured,2,1,1,1,1524.87,0.0
TXN039857,M005,C008185,400.42,NETBANKING,captured,6,1,0,0,400.42,0.0
TXN039858,M001,C008850,860.33,CARD,captured,14,0,1,1,860.33,0.0
TXN039859,M001,C000768,1818.74,UPI,captured,14,0,1,1,1818.74,0.0
TXN039860,M004,C007145,793.69,CARD,captured,1,1,1,1,793.69,0.0
TXN039861,M002,C004368,501.08,NETBANKING,captured,11,0,1,1,501.08,0.0
TXN039862,M004,C002124,650.97,NETBANKING,captured,9,0,1,1,650.97,0.0
TXN039863,M004,C008206,418.06,NETBANKING,captured,18,1,1,1,418.06,0.0
TXN039864,M005,C007727,576.15,UPI,failed,18,0,1,1,0.0,576.15
TXN039865,M004,C001718,2548.2,UPI,captured,23,0,1,1,2548.2,0.0
TXN039866,M005,C000058,4169.17,UPI,captured,15,0,1,1,4169.17,0.0
TXN039867,M003,C009214,5184.57,UPI,captured,1,0,1,1,5184.57,0.0
TXN039868,M005,C005351,1139.03,UPI,captured,1,2,0,0,1139.03,0.0
TXN039869,M004,C003600,1212.75,UPI,captured,22,0,1,1,1212.75,0.0
TXN039870,M003,C003201,2459.11,UPI,captured,12,3,1,1,2459.11,0.0
TXN039871,M003,C002729,488.05,CARD,captured,9,0,1,1,488.05,0.0
TXN039872,M002,C001757,703.48,UPI,captured,10,0,1,1,703.48,0.0
TXN039873,M004,C000795,772.34,UPI,captured,19,1,1,1,772.34,0.0
TXN039874,M001,C002110,3995.51,WALLET,captured,14,1,1,1,3995.51,0.0
TXN039875,M004,C005073,901.08,CARD,failed,14,0,1,0,0.0,901.08
TXN039876,M001,C007068,3517.44,NETBANKING,captured,18,1,1,1,3517.44,0.0
TXN039877,M002,C006548,765.48,UPI,captured,13,0,1,1,765.48,0.0
TXN039878,M004,C008247,574.43,WALLET,captured,3,1,1,1,574.43,0.0
TXN039879,M002,C008499,5217.39,UPI,captured,9,0,1,1,5217.39,0.0
TXN039880,M001,C008821,1559.67,UPI,captured,10,1,1,1,1559.67,0.0
TXN039881,M005,C005189,766.84,UPI,captured,5,0,1,1,766.84,0.0
TXN039882,M004,C004297,340.55,NETBANKING,captured,23,1,1,1,340.55,0.0
TXN039883,M003,C004193,840.21,CARD,captured,10,2,1,1,840.21,0.0
TXN039884,M003,C004846,5805.54,UPI,captured,7,1,1,1,5805.54,0.0
TXN039885,M002,C000411,999.02,NETBANKING,captured,9,1,1,1,999.02,0.0
TXN039886,M005,C008805,176.83,UPI,captured,7,2,1,1,176.83,0.0
TXN039887,M003,C000609,962.72,UPI,captured,0,0,1,1,962.72,0.0
TXN039888,M003,C005488,2537.66,UPI,captured,9,0,1,1,2537.66,0.0
TXN039889,M004,C002342,1072.56,NETBANKING,captured,1,0,1,1,1072.56,0.0
TXN039890,M003,C008166,2098.93,NETBANKING,captured,11,1,0,0,2098.93,0.0
TXN039891,M001,C009492,1855.55,UPI,captured,12,0,1,1,1855.55,0.0
TXN039892,M002,C005779,1089.6,UPI,captured,4,0,1,1,1089.6,0.0
TXN039893,M003,C002329,731.94,CARD,captured,14,0,1,1,731.94,0.0
TXN039894,M004,C004701,870.64,NETBANKING,captured,21,0,1,1,870.64,0.0
TXN039895,M001,C007022,914.35,NETBANKING,captured,9,0,1,1,914.35,0.0
TXN039896,M003,C008386,375.43,UPI,captured,4,0,1,1,375.43,0.0
TXN039897,M002,C005007,1958.62,UPI,captured,8,1,1,1,1958.62,0.0
TXN039898,M002,C002605,771.51,UPI,failed,20,0,1,0,0.0,771.51
TXN039899,M002,C009990,3268.99,UPI,captured,17,2,1,1,3268.99,0.0
TXN039900,M003,C000698,3754.63,UPI,captured,22,0,1,1,3754.63,0.0
TXN039901,M001,C006017,959.71,UPI,captured,15,0,1,1,959.71,0.0
TXN039902,M005,C004139,1300.95,CARD,captured,15,1,1,1,1300.95,0.0
TXN039903,M002,C008206,870.4,NETBANKING,captured,0,0,1,1,870.4,0.0
TXN039904,M001,C007242,391.21,UPI,failed,16,0,1,0,0.0,391.21
TXN039905,M004,C004115,840.25,UPI,captured,16,2,1,1,840.25,0.0
TXN039906,M004,C004147,1336.12,UPI,captured,16,2,1,1,1336.12,0.0
TXN039907,M001,C006854,2081.98,NETBANKING,captured,4,0,1,1,2081.98,0.0
TXN039908,M004,C001222,5689.26,WALLET,captured,20,2,1,1,5689.26,0.0
TXN039909,M004,C005356,813.06,NETBANKING,captured,2,0,1,1,813.06,0.0
TXN039910,M002,C004363,669.58,WALLET,captured,22,0,1,1,669.58,0.0
TXN039911,M003,C007419,2727.16,NETBANKING,captured,1,0,1,1,2727.16,0.0
TXN039912,M003,C008027,148.28,UPI,captured,10,0,1,1,148.28,0.0
TXN039913,M003,C000924,601.31,CARD,captured,21,2,0,0,601.31,0.0
TXN039914,M003,C009800,3283.17,UPI,captured,17,0,1,1,3283.17,0.0
TXN039915,M001,C005203,626.13,UPI,captured,1,1,1,1,626.13,0.0
TXN039916,M002,C006096,868.4,NETBANKING,captured,22,1,1,1,868.4,0.0
TXN039917,M001,C001978,1329.54,NETBANKING,captured,5,0,1,1,1329.54,0.0
TXN039918,M004,C001562,2300.33,UPI,failed,19,1,1,1,0.0,2300.33
TXN039919,M002,C004012,1290.96,UPI,captured,11,0,1,1,1290.96,0.0
TXN039920,M005,C001807,1277.87,UPI,captured,16,0,1,1,1277.87,0.0
TXN039921,M003,C007655,1013.82,UPI,captured,15,0,1,1,1013.82,0.0
TXN039922,M004,C005400,1069.47,UPI,captured,11,0,1,1,1069.47,0.0
TXN039923,M003,C006989,682.31,WALLET,captured,22,0,1,1,682.31,0.0
TXN039924,M003,C005521,582.91,UPI,failed,17,0,1,0,0.0,582.91
TXN039925,M003,C007761,3654.32,UPI,captured,8,0,1,1,3654.32,0.0
TXN039926,M005,C001665,782.49,UPI,captured,1,0,1,1,782.49,0.0
TXN039927,M004,C000139,1127.06,CARD,captured,4,0,1,1,1127.06,0.0
TXN039928,M003,C004372,2886.66,WALLET,captured,3,0,1,1,2886.66,0.0
TXN039929,M003,C001567,255.28,NETBANKING,captured,19,3,1,1,255.28,0.0
TXN039930,M002,C003820,402.47,NETBANKING,captured,19,0,0,0,402.47,0.0
TXN039931,M003,C008803,1301.06,UPI,captured,23,0,0,0,1301.06,0.0
TXN039932,M002,C004451,1335.9,CARD,captured,2,0,1,1,1335.9,0.0
TXN039933,M004,C000947,380.75,UPI,failed,4,0,1,0,0.0,380.75
TXN039934,M004,C001140,305.5,UPI,failed,21,0,1,0,0.0,305.5
TXN039935,M004,C001001,403.09,UPI,failed,16,0,1,0,0.0,403.09
TXN039936,M002,C005420,1688.49,UPI,captured,4,0,1,1,1688.49,0.0
TXN039937,M005,C003137,2486.62,WALLET,captured,1,0,1,1,2486.62,0.0
TXN039938,M005,C001232,1548.56,UPI,failed,15,1,1,0,0.0,1548.56
TXN039939,M003,C005873,312.9,UPI,captured,9,0,0,0,312.9,0.0
TXN039940,M004,C000109,479.59,WALLET,captured,3,0,0,0,479.59,0.0
TXN039941,M001,C001804,1128.71,CARD,captured,6,1,1,1,1128.71,0.0
TXN039942,M003,C002204,1323.71,UPI,captured,6,0,1,1,1323.71,0.0
TXN039943,M005,C001013,835.82,UPI,captured,17,0,1,1,835.82,0.0
TXN039944,M005,C000584,992.42,UPI,captured,4,0,1,1,992.42,0.0
TXN039945,M004,C007108,1691.46,CARD,captured,20,1,1,1,1691.46,0.0
TXN039946,M002,C009951,6699.48,CARD,captured,13,0,0,0,6699.48,0.0
TXN039947,M003,C009326,3034.25,CARD,captured,6,0,1,1,3034.25,0.0
TXN039948,M002,C004126,997.56,UPI,captured,14,0,1,1,997.56,0.0
TXN039949,M005,C003063,1166.1,NETBANKING,captured,13,0,1,1,1166.1,0.0
TXN039950,M004,C001443,1220.79,NETBANKING,captured,9,1,1,1,1220.79,0.0
TXN039951,M005,C004454,845.16,CARD,captured,11,1,1,1,845.16,0.0
TXN039952,M004,C007710,3700.76,UPI,failed,18,0,1,0,0.0,3700.76
TXN039953,M001,C009597,3623.1,UPI,captured,21,1,1,1,3623.1,0.0
TXN039954,M002,C006992,1593.3,UPI,captured,10,1,0,0,1593.3,0.0
TXN039955,M003,C008968,4480.63,NETBANKING,captured,23,0,1,1,4480.63,0.0
TXN039956,M004,C000731,858.99,UPI,captured,2,0,1,1,858.99,0.0
TXN039957,M001,C000289,2013.62,UPI,captured,18,3,1,1,2013.62,0.0
TXN039958,M001,C007979,3641.27,UPI,captured,9,1,1,1,3641.27,0.0
TXN039959,M002,C009292,2169.13,CARD,captured,14,2,1,1,2169.13,0.0
TXN039960,M004,C000299,5044.25,CARD,captured,4,0,1,1,5044.25,0.0
TXN039961,M003,C009773,2039.64,WALLET,captured,14,2,1,1,2039.64,0.0
TXN039962,M003,C000746,1161.85,WALLET,captured,12,1,0,0,1161.85,0.0
TXN039963,M003,C006615,547.52,UPI,captured,4,0,1,1,547.52,0.0
TXN039964,M005,C006894,938.14,UPI,failed,21,0,1,1,0.0,938.14
TXN039965,M005,C003559,2662.45,UPI,captured,11,2,1,1,2662.45,0.0
TXN039966,M004,C007539,3014.62,CARD,captured,3,1,1,1,3014.62,0.0
TXN039967,M003,C000164,267.17,UPI,captured,6,3,1,1,267.17,0.0
TXN039968,M001,C002841,859.65,WALLET,captured,4,0,1,1,859.65,0.0
TXN039969,M003,C002261,1941.32,CARD,failed,8,2,1,0,0.0,1941.32
TXN039970,M004,C008485,1559.74,UPI,failed,22,2,1,0,0.0,1559.74
TXN039971,M003,C005241,724.34,CARD,captured,9,0,1,1,724.34,0.0
TXN039972,M002,C000396,4492.17,WALLET,captured,9,0,1,1,4492.17,0.0
TXN039973,M003,C006048,2741.41,UPI,captured,17,3,1,1,2741.41,0.0
TXN039974,M001,C002470,7741.66,UPI,captured,5,3,1,1,7741.66,0.0
TXN039975,M004,C001592,1011.46,UPI,captured,0,0,1,1,1011.46,0.0
TXN039976,M004,C003152,382.65,UPI,captured,17,1,1,1,382.65,0.0
TXN039977,M001,C008044,1500.84,UPI,captured,18,0,0,0,1500.84,0.0
TXN039978,M004,C001405,6704.58,CARD,captured,13,0,1,1,6704.58,0.0
TXN039979,M003,C005006,1558.28,WALLET,captured,3,0,1,1,1558.28,0.0
TXN039980,M004,C008632,2168.62,UPI,captured,16,3,0,0,2168.62,0.0
TXN039981,M003,C006470,1971.87,UPI,failed,21,1,1,0,0.0,1971.87
TXN039982,M004,C004393,469.52,WALLET,captured,9,1,1,1,469.52,0.0
TXN039983,M003,C006195,624.22,UPI,captured,4,0,1,1,624.22,0.0
TXN039984,M003,C006612,854.18,WALLET,captured,4,1,1,1,854.18,0.0
TXN039985,M001,C009667,1076.63,UPI,captured,19,0,1,1,1076.63,0.0
TXN039986,M001,C000524,2951.26,CARD,captured,7,0,1,1,2951.26,0.0
TXN039987,M005,C008289,725.01,UPI,failed,18,0,1,1,0.0,725.01
TXN039988,M001,C009837,188.64,UPI,failed,18,2,1,1,0.0,188.64
TXN039989,M003,C006913,669.31,UPI,captured,5,0,1,1,669.31,0.0
TXN039990,M003,C002707,928.45,UPI,captured,16,0,1,1,928.45,0.0
TXN039991,M004,C009922,3920.93,WALLET,captured,3,1,1,1,3920.93,0.0
TXN039992,M004,C008634,696.84,CARD,captured,11,1,1,1,696.84,0.0
TXN039993,M005,C004439,94.51,UPI,captured,2,2,1,1,94.51,0.0
TXN039994,M003,C002632,625.11,UPI,captured,1,0,1,1,625.11,0.0
TXN039995,M005,C004222,1355.11,NETBANKING,captured,17,0,1,1,1355.11,0.0
TXN039996,M003,C001284,205.56,UPI,captured,0,2,1,1,205.56,0.0
TXN039997,M001,C004635,2135.56,CARD,captured,13,0,1,1,2135.56,0.0
TXN039998,M004,C001562,1926.92,UPI,captured,2,1,1,1,1926.92,0.0
TXN039999,M005,C007784,1356.39,UPI,failed,19,0,1,1,0.0,1356.39
TXN040000,M002,C002925,1997.86,NETBANKING,captured,3,0,1,1,1997.86,0.0
TXN040001,M003,C002761,922.16,UPI,captured,19,0,0,0,922.16,0.0
TXN040002,M001,C009463,788.26,UPI,captured,4,1,1,1,788.26,0.0
TXN040003,M002,C007285,810.54,UPI,failed,21,2,1,1,0.0,810.54
TXN040004,M001,C002430,1034.58,UPI,captured,7,0,1,1,1034.58,0.0
TXN040005,M001,C001962,6704.56,CARD,captured,14,0,1,1,6704.56,0.0
TXN040006,M003,C008434,730.57,UPI,captured,6,0,1,1,730.57,0.0
TXN040007,M001,C007954,2464.2,UPI,captured,11,3,1,1,2464.2,0.0
TXN040008,M005,C003409,615.06,UPI,captured,17,0,1,1,615.06,0.0
TXN040009,M002,C004086,1315.51,UPI,failed,11,2,1,0,0.0,1315.51
TXN040010,M001,C003733,1263.53,NETBANKING,captured,22,0,1,1,1263.53,0.0
TXN040011,M001,C005059,88.42,NETBANKING,captured,9,0,1,1,88.42,0.0
TXN040012,M004,C005950,1471.61,UPI,captured,22,0,1,1,1471.61,0.0
TXN040013,M004,C009627,759.2,UPI,captured,4,0,1,1,759.2,0.0
TXN040014,M005,C000096,332.11,UPI,captured,23,0,1,1,332.11,0.0
TXN040015,M004,C000106,1603.1,UPI,captured,17,0,1,1,1603.1,0.0
TXN040016,M001,C004317,3143.85,NETBANKING,captured,13,0,1,1,3143.85,0.0
TXN040017,M001,C005295,1355.44,WALLET,captured,9,1,1,1,1355.44,0.0
TXN040018,M002,C006621,3057.49,NETBANKING,captured,22,3,1,1,3057.49,0.0
TXN040019,M004,C002953,7411.44,UPI,captured,7,0,1,1,7411.44,0.0
TXN040020,M003,C001403,1285.24,CARD,failed,7,0,0,0,0.0,1285.24
TXN040021,M004,C000396,1604.5,UPI,captured,18,1,1,1,1604.5,0.0
TXN040022,M001,C008720,1731.82,CARD,captured,7,3,1,1,1731.82,0.0
TXN040023,M002,C003128,2614.19,UPI,captured,5,2,1,1,2614.19,0.0
TXN040024,M004,C004583,753.82,NETBANKING,failed,7,3,1,0,0.0,753.82
TXN040025,M002,C003529,3107.31,UPI,captured,5,1,1,1,3107.31,0.0
TXN040026,M004,C005742,3143.74,UPI,captured,0,0,1,1,3143.74,0.0
TXN040027,M005,C007146,1756.17,UPI,captured,12,0,1,1,1756.17,0.0
TXN040028,M001,C005694,4413.05,CARD,captured,14,0,1,1,4413.05,0.0
TXN040029,M001,C008263,3137.43,CARD,captured,9,0,1,1,3137.43,0.0
TXN040030,M003,C006662,563.76,CARD,captured,10,1,0,0,563.76,0.0
TXN040031,M001,C005119,1374.23,UPI,captured,13,0,1,1,1374.23,0.0
TXN040032,M003,C001811,2607.52,UPI,captured,1,0,1,1,2607.52,0.0
TXN040033,M001,C005711,3141.81,UPI,failed,20,1,1,0,0.0,3141.81
TXN040034,M004,C001976,172.83,CARD,captured,21,0,1,1,172.83,0.0
TXN040035,M004,C005258,1229.17,CARD,captured,11,3,1,1,1229.17,0.0
TXN040036,M005,C002753,3611.96,UPI,captured,14,0,1,1,3611.96,0.0
TXN040037,M004,C002464,3063.52,NETBANKING,captured,22,1,1,1,3063.52,0.0
TXN040038,M002,C002192,395.96,UPI,captured,22,0,1,1,395.96,0.0
TXN040039,M004,C008070,639.49,NETBANKING,captured,16,0,1,1,639.49,0.0
TXN040040,M003,C002878,1862.45,WALLET,captured,13,0,1,1,1862.45,0.0
TXN040041,M005,C004842,1224.05,UPI,captured,17,0,1,1,1224.05,0.0
TXN040042,M002,C002370,1114.69,CARD,captured,11,0,0,0,1114.69,0.0
TXN040043,M002,C003731,1383.0,CARD,captured,10,1,1,1,1383.0,0.0
TXN040044,M001,C000772,1105.51,UPI,failed,20,2,1,0,0.0,1105.51
TXN040045,M003,C007545,1025.6,UPI,captured,18,1,1,1,1025.6,0.0
TXN040046,M004,C006121,2149.47,UPI,captured,23,0,0,0,2149.47,0.0
TXN040047,M004,C005675,2530.19,UPI,captured,8,0,1,1,2530.19,0.0
TXN040048,M001,C003026,1428.36,UPI,captured,5,2,1,1,1428.36,0.0
TXN040049,M004,C006902,3798.83,CARD,captured,8,0,1,1,3798.83,0.0
TXN040050,M002,C006037,841.36,CARD,failed,20,0,1,0,0.0,841.36
TXN040051,M004,C001639,1426.79,UPI,captured,23,1,0,0,1426.79,0.0
TXN040052,M004,C009769,1139.24,CARD,captured,18,0,1,1,1139.24,0.0
TXN040053,M002,C007301,414.18,NETBANKING,captured,23,0,1,1,414.18,0.0
TXN040054,M003,C007173,2096.59,UPI,captured,11,0,1,1,2096.59,0.0
TXN040055,M003,C002123,3355.68,CARD,captured,22,0,0,0,3355.68,0.0
TXN040056,M002,C004070,2626.78,UPI,captured,1,0,1,1,2626.78,0.0
TXN040057,M002,C008112,1648.4,CARD,captured,3,0,1,1,1648.4,0.0
TXN040058,M005,C008654,394.66,NETBANKING,captured,20,0,1,1,394.66,0.0
TXN040059,M005,C009766,2321.9,WALLET,captured,11,0,1,1,2321.9,0.0
TXN040060,M004,C009914,5812.98,CARD,captured,5,0,0,0,5812.98,0.0
TXN040061,M004,C003854,1226.25,UPI,captured,0,1,1,1,1226.25,0.0
TXN040062,M005,C007902,1473.12,UPI,captured,20,0,1,1,1473.12,0.0
TXN040063,M004,C006593,3699.62,UPI,captured,9,1,1,1,3699.62,0.0
TXN040064,M003,C007513,1443.44,UPI,captured,0,0,0,0,1443.44,0.0
TXN040065,M003,C004621,1162.05,CARD,captured,17,1,1,1,1162.05,0.0
TXN040066,M001,C002744,1339.85,NETBANKING,captured,3,0,1,1,1339.85,0.0
TXN040067,M005,C000068,2527.79,WALLET,captured,6,3,1,1,2527.79,0.0
TXN040068,M003,C004795,2804.99,NETBANKING,captured,14,0,1,1,2804.99,0.0
TXN040069,M001,C006383,243.5,CARD,captured,10,0,1,1,243.5,0.0
TXN040070,M002,C006239,2300.54,UPI,captured,12,0,1,1,2300.54,0.0
TXN040071,M003,C007698,1518.52,UPI,captured,13,3,1,1,1518.52,0.0
TXN040072,M001,C000977,711.96,NETBANKING,captured,2,0,1,1,711.96,0.0
TXN040073,M004,C003275,4208.17,CARD,captured,22,1,1,1,4208.17,0.0
TXN040074,M001,C008195,2260.72,NETBANKING,captured,11,2,1,1,2260.72,0.0
TXN040075,M003,C003279,470.45,CARD,captured,22,1,1,1,470.45,0.0
TXN040076,M004,C000569,2420.12,CARD,captured,2,0,1,1,2420.12,0.0
TXN040077,M004,C006022,3415.28,CARD,captured,20,1,1,1,3415.28,0.0
TXN040078,M001,C001349,721.62,NETBANKING,captured,6,0,1,1,721.62,0.0
TXN040079,M001,C006943,1592.08,UPI,captured,14,3,1,1,1592.08,0.0
TXN040080,M003,C003594,1253.69,NETBANKING,captured,11,0,1,1,1253.69,0.0
TXN040081,M004,C000003,1357.25,WALLET,failed,17,0,1,0,0.0,1357.25
TXN040082,M005,C007004,1037.82,UPI,failed,14,0,1,0,0.0,1037.82
TXN040083,M001,C005580,940.44,CARD,captured,20,1,1,1,940.44,0.0
TXN040084,M005,C003422,2199.8,UPI,captured,23,0,0,0,2199.8,0.0
TXN040085,M005,C000787,1466.93,NETBANKING,captured,10,0,1,1,1466.93,0.0
TXN040086,M004,C000917,2487.12,UPI,captured,14,0,1,1,2487.12,0.0
TXN040087,M003,C009425,3163.8,UPI,captured,18,3,1,1,3163.8,0.0
TXN040088,M005,C001779,4853.65,CARD,failed,6,0,1,0,0.0,4853.65
TXN040089,M003,C000331,729.17,WALLET,captured,15,0,0,0,729.17,0.0
TXN040090,M001,C000541,3814.19,NETBANKING,captured,4,0,1,1,3814.19,0.0
TXN040091,M004,C008681,1936.9,NETBANKING,captured,9,0,1,1,1936.9,0.0
TXN040092,M002,C004494,1554.77,CARD,captured,4,0,1,1,1554.77,0.0
TXN040093,M004,C006928,1741.02,CARD,captured,1,2,1,1,1741.02,0.0
TXN040094,M002,C003683,1204.95,UPI,captured,21,0,1,1,1204.95,0.0
TXN040095,M001,C001680,373.05,CARD,captured,2,0,1,1,373.05,0.0
TXN040096,M003,C005533,2599.8,UPI,captured,3,0,1,1,2599.8,0.0
TXN040097,M001,C008661,2134.56,UPI,captured,19,0,1,1,2134.56,0.0
TXN040098,M004,C000841,1717.76,CARD,captured,3,0,1,1,1717.76,0.0
TXN040099,M002,C003450,413.73,CARD,captured,13,0,1,1,413.73,0.0
TXN040100,M002,C005087,1541.56,CARD,captured,8,1,1,1,1541.56,0.0
TXN040101,M004,C004157,1920.44,UPI,captured,22,0,1,1,1920.44,0.0
TXN040102,M004,C000933,5931.7,UPI,captured,19,0,0,0,5931.7,0.0
TXN040103,M001,C002833,1821.33,WALLET,failed,4,1,0,0,0.0,1821.33
TXN040104,M005,C003643,331.73,NETBANKING,captured,13,0,1,1,331.73,0.0
TXN040105,M002,C009816,2026.5,CARD,captured,17,1,1,1,2026.5,0.0
TXN040106,M004,C003951,3431.52,CARD,captured,12,1,1,1,3431.52,0.0
TXN040107,M001,C007942,1029.32,UPI,captured,13,1,1,1,1029.32,0.0
TXN040108,M005,C000800,390.14,CARD,captured,19,3,1,1,390.14,0.0
TXN040109,M003,C007455,6001.44,UPI,captured,18,0,1,1,6001.44,0.0
TXN040110,M004,C000886,1476.14,UPI,captured,9,1,1,1,1476.14,0.0
TXN040111,M005,C003081,871.87,UPI,captured,8,3,1,1,871.87,0.0
TXN040112,M003,C007683,2536.62,UPI,failed,3,0,1,0,0.0,2536.62
TXN040113,M003,C004734,635.26,WALLET,captured,7,0,1,1,635.26,0.0
TXN040114,M001,C002631,632.54,UPI,captured,21,0,1,1,632.54,0.0
TXN040115,M002,C003482,987.86,UPI,captured,9,2,1,1,987.86,0.0
TXN040116,M004,C009101,1622.11,UPI,captured,22,2,1,1,1622.11,0.0
TXN040117,M005,C009890,823.44,CARD,captured,18,0,1,1,823.44,0.0
TXN040118,M003,C000299,2095.87,UPI,failed,11,0,1,0,0.0,2095.87
TXN040119,M002,C003745,2328.26,WALLET,captured,13,0,1,1,2328.26,0.0
TXN040120,M003,C009892,1311.48,UPI,captured,0,0,1,1,1311.48,0.0
TXN040121,M004,C003274,1143.03,UPI,captured,21,0,1,1,1143.03,0.0
TXN040122,M004,C001860,2637.11,CARD,captured,9,0,1,1,2637.11,0.0
TXN040123,M001,C000999,2156.96,CARD,captured,13,0,1,1,2156.96,0.0
TXN040124,M004,C008037,568.56,CARD,captured,3,0,0,0,568.56,0.0
TXN040125,M004,C005349,3560.76,UPI,failed,12,1,1,0,0.0,3560.76
TXN040126,M004,C005933,2481.88,UPI,captured,12,0,1,1,2481.88,0.0
TXN040127,M002,C008550,871.66,CARD,captured,23,0,1,1,871.66,0.0
TXN040128,M005,C007776,360.04,CARD,captured,3,1,1,1,360.04,0.0
TXN040129,M005,C009944,1688.8,UPI,captured,12,0,0,0,1688.8,0.0
TXN040130,M004,C009136,1607.36,WALLET,captured,3,0,1,1,1607.36,0.0
TXN040131,M005,C000041,1654.87,UPI,captured,3,0,1,1,1654.87,0.0
TXN040132,M004,C000934,4041.43,UPI,captured,16,0,1,1,4041.43,0.0
TXN040133,M005,C007492,1308.65,UPI,failed,17,0,1,0,0.0,1308.65
TXN040134,M005,C004073,1824.77,UPI,captured,20,0,0,0,1824.77,0.0
TXN040135,M003,C001227,2100.87,UPI,captured,23,0,1,1,2100.87,0.0
TXN040136,M002,C001291,938.29,CARD,captured,20,0,1,1,938.29,0.0
TXN040137,M003,C006928,2495.03,UPI,captured,17,0,1,1,2495.03,0.0
TXN040138,M003,C009697,3978.17,NETBANKING,failed,7,0,1,0,0.0,3978.17
TXN040139,M005,C009031,961.59,UPI,captured,1,1,1,1,961.59,0.0
TXN040140,M001,C008705,310.83,CARD,captured,12,0,1,1,310.83,0.0
TXN040141,M001,C002503,710.36,NETBANKING,captured,16,0,1,1,710.36,0.0
TXN040142,M002,C003076,1411.57,UPI,captured,21,0,1,1,1411.57,0.0
TXN040143,M004,C006738,379.99,UPI,captured,17,2,1,1,379.99,0.0
TXN040144,M005,C004341,882.39,UPI,captured,6,1,0,0,882.39,0.0
TXN040145,M002,C002597,1373.98,UPI,failed,18,0,1,0,0.0,1373.98
TXN040146,M003,C001422,2238.04,UPI,captured,0,0,1,1,2238.04,0.0
TXN040147,M005,C001817,2942.45,NETBANKING,captured,10,0,1,1,2942.45,0.0
TXN040148,M003,C001874,1774.71,UPI,captured,19,0,1,1,1774.71,0.0
TXN040149,M002,C003974,1168.22,UPI,captured,23,2,1,1,1168.22,0.0
TXN040150,M001,C007807,969.99,UPI,captured,17,0,1,1,969.99,0.0
TXN040151,M002,C008107,1281.94,CARD,failed,10,0,1,0,0.0,1281.94
TXN040152,M005,C005162,2543.8,WALLET,captured,13,0,1,1,2543.8,0.0
TXN040153,M005,C003853,2048.29,UPI,captured,11,0,1,1,2048.29,0.0
TXN040154,M004,C002704,1370.82,UPI,captured,5,1,1,1,1370.82,0.0
TXN040155,M001,C000554,3849.85,CARD,captured,3,1,1,1,3849.85,0.0
TXN040156,M005,C009921,1030.32,UPI,failed,12,0,1,0,0.0,1030.32
TXN040157,M001,C002693,3202.53,UPI,failed,1,2,0,0,0.0,3202.53
TXN040158,M005,C005152,942.08,UPI,captured,5,1,1,1,942.08,0.0
TXN040159,M001,C002346,551.41,UPI,captured,15,0,1,1,551.41,0.0
TXN040160,M002,C000382,1422.42,CARD,captured,6,1,1,1,1422.42,0.0
TXN040161,M001,C000608,315.85,UPI,captured,10,0,0,0,315.85,0.0
TXN040162,M003,C009495,1058.83,NETBANKING,captured,15,1,1,1,1058.83,0.0
TXN040163,M002,C002278,2552.5,CARD,captured,1,0,1,1,2552.5,0.0
TXN040164,M005,C008132,2521.93,CARD,captured,14,0,1,1,2521.93,0.0
TXN040165,M005,C001350,3909.0,UPI,captured,13,0,1,1,3909.0,0.0
TXN040166,M004,C004827,762.63,UPI,captured,5,1,0,0,762.63,0.0
TXN040167,M003,C006125,569.81,UPI,captured,15,1,1,1,569.81,0.0
TXN040168,M004,C005395,2262.5,UPI,captured,3,0,1,1,2262.5,0.0
TXN040169,M002,C005548,738.21,CARD,captured,9,2,1,1,738.21,0.0
TXN040170,M004,C006647,1592.85,CARD,captured,15,0,1,1,1592.85,0.0
TXN040171,M002,C001830,589.76,UPI,captured,10,0,1,1,589.76,0.0
TXN040172,M004,C002988,931.26,CARD,captured,15,3,0,0,931.26,0.0
TXN040173,M001,C004486,902.48,UPI,captured,6,0,1,1,902.48,0.0
